Id,Defects
36216,1
45758,0
14523,0
38738,0
66811,0
91657,0
40749,0
72464,0
96101,0
734,0
5828,0
67169,0
38973,0
33776,0
6846,0
92144,0
22660,0
7638,0
95083,0
5250,0
79823,0
9085,0
89283,0
81102,0
1157,0
52855,1
40787,0
52724,0
97005,1
42062,0
59158,0
84093,0
25401,0
15069,0
30467,1
15486,0
12548,0
11557,1
61651,0
30155,0
11784,0
64953,0
100410,0
47534,0
43392,0
82650,0
26759,0
40321,1
16517,0
59788,0
20593,0
72419,0
92220,1
32784,0
73692,1
86761,0
49506,0
6871,1
52690,0
43284,0
29734,0
48396,0
98132,0
38274,0
32313,0
75071,0
92155,0
5173,0
56178,0
15252,0
81467,1
19904,0
85618,0
10047,0
13391,1
53848,0
68924,0
20553,0
80286,0
33473,0
25773,0
76857,0
73899,0
40110,0
11801,1
92362,0
66553,0
15684,0
460,0
60629,0
53628,0
13874,1
3249,0
90198,0
60265,1
45651,0
16942,0
51108,0
50989,0
1792,1
91158,0
38607,0
37188,0
7992,0
45534,1
60485,1
9764,0
22483,0
7979,1
88192,0
20460,0
55241,0
25460,0
89206,0
22563,0
68190,0
49655,0
87648,0
25704,0
1708,0
79157,0
84746,0
42712,0
39380,0
40830,1
2569,0
219,0
35353,0
67736,0
9343,0
81630,0
29372,0
2803,0
92397,0
71096,0
2755,1
55476,0
23162,0
49765,0
73026,1
96361,0
27000,0
4683,0
32385,0
93074,0
60730,0
91221,0
92975,0
2513,0
86929,0
94959,0
53473,0
75473,0
22096,0
27337,0
55772,0
92289,0
63189,0
3357,0
43699,0
83546,0
7726,0
31170,1
81034,0
62261,0
21399,0
98171,0
10430,0
33008,0
65662,0
17414,0
27880,0
16382,0
57009,0
23148,0
66289,0
70545,0
83309,0
93100,0
73783,0
63514,0
64844,0
3541,0
17200,0
28658,0
58974,0
179,0
66942,0
49287,0
31957,0
12884,0
46659,0
97358,0
23559,1
60164,0
63024,0
74642,0
28934,1
18649,0
78002,0
99536,0
59849,0
89287,0
34231,0
29918,1
83836,0
73907,0
21366,0
56499,0
54967,0
69187,0
50953,0
45114,0
91229,0
33752,0
97655,0
54811,0
14662,1
69102,0
22249,0
43166,0
11070,0
85017,0
70959,0
101732,0
73162,0
22807,0
23056,0
37859,0
7760,0
96752,0
100796,0
81249,0
22336,0
36175,0
64393,0
33204,0
20966,1
83565,0
41552,0
20166,0
75222,0
97635,0
88515,0
91183,0
39471,0
26407,0
93999,0
89297,0
77025,0
9701,0
27805,0
63886,0
83372,1
92484,0
75023,0
745,0
75661,0
73220,0
96229,0
28815,0
89059,0
58397,1
60240,0
65140,0
85019,0
36852,0
52249,0
86482,0
59806,0
10954,0
69178,0
75684,0
94607,0
29954,0
87364,0
94806,0
99755,0
19767,0
84702,0
49910,0
78995,0
33964,0
61467,1
53149,0
91219,1
17292,1
60851,0
67812,0
69308,0
71607,0
41358,0
98366,0
11946,0
84800,0
30351,1
15778,0
35681,0
72574,0
28736,0
80048,0
85733,0
26593,0
48016,0
2026,1
40026,0
17161,0
4126,1
90664,0
22432,0
19466,0
94988,0
95920,1
64020,0
19424,1
93847,0
64780,0
72521,0
15853,0
70517,0
20457,0
61051,0
25756,0
100206,0
94832,0
21800,0
55315,0
79767,0
14426,0
21201,0
98345,0
85619,0
60449,0
56616,1
28494,0
69291,1
5660,0
5676,0
80043,0
2476,0
59268,0
98121,0
17377,0
8815,0
99185,0
34251,0
64260,1
67815,1
36050,0
49600,0
4829,0
93993,0
12028,0
16895,0
36056,0
34307,0
169,0
25391,0
81514,1
39968,0
69114,0
37886,0
44976,0
76196,0
56885,0
28518,0
83604,0
22298,0
96196,0
68379,0
35777,0
80555,0
4086,0
31362,0
44586,0
3611,0
28937,0
53944,0
52654,0
96413,0
41197,0
94792,0
55643,0
98653,0
74658,0
35739,0
80136,0
51631,0
1953,0
47871,0
78780,0
24077,0
96338,0
30098,0
78615,0
25633,0
93042,0
11081,0
11830,0
38663,1
76106,0
89025,0
40877,0
88752,1
69185,0
88007,0
20849,0
14970,0
71687,0
45336,0
52735,0
81743,0
58204,0
58989,0
12797,0
12613,0
12417,0
35065,0
18321,0
2,0
33028,0
2712,0
24091,0
60867,0
67628,0
80928,0
83193,0
47255,0
28069,0
30685,1
86206,0
36472,0
95564,1
35300,0
25268,0
89829,0
35426,0
7990,0
48897,0
56911,0
91174,0
39259,0
7374,0
86368,0
41461,0
97498,0
65604,0
93028,0
18591,0
59725,0
72809,0
89175,0
40912,0
90078,0
43395,0
65126,0
213,0
18929,1
96550,0
32579,1
24755,1
76969,0
5590,0
34998,0
866,0
96715,0
49407,0
14937,1
32742,0
39198,0
56285,0
84429,1
5889,0
26509,0
10895,0
16005,0
38559,0
93588,1
8985,0
36770,0
87173,0
34268,0
99736,0
66350,0
69005,0
8963,0
19790,0
9113,0
74557,0
4349,0
86701,0
59572,0
16326,0
45546,0
488,0
22519,0
38905,0
82918,0
5827,0
2134,0
43610,0
73240,1
72676,0
92856,0
41484,0
36851,0
38876,0
45626,0
100469,0
92744,0
72739,0
81828,0
30969,0
83449,1
99476,0
18208,0
79458,0
21881,0
23612,0
31530,0
86736,0
93446,0
52713,0
71655,0
61318,0
78999,0
84463,0
67294,0
33686,0
28046,0
12032,0
33289,0
84288,0
6365,0
43005,0
81764,0
26715,0
57768,0
74281,0
44173,0
17470,0
21090,0
32785,0
69608,0
20682,0
40845,0
65421,0
51980,0
10327,0
61242,0
80657,1
58040,0
87261,0
28408,0
88690,0
56768,1
44250,0
68890,1
12873,0
19489,0
58622,0
20879,0
92139,0
95620,0
7656,0
78293,0
2582,0
32243,0
12899,0
19800,1
73854,0
93893,0
80318,1
73602,0
35640,0
58684,1
10147,0
99546,1
21222,0
99109,0
48989,0
2627,0
30686,1
58892,1
43448,0
43246,0
34515,0
18472,0
70903,0
180,0
87436,0
89437,0
13027,0
28120,0
22631,0
8631,0
16699,0
99880,1
25238,0
54461,0
30120,0
23689,0
11315,1
68246,0
88398,0
66025,0
99844,1
11325,0
96251,1
101011,0
73400,0
71319,0
10621,0
26445,1
72249,0
31078,0
87314,0
41068,1
90195,0
43722,1
4331,0
11416,0
54760,0
85319,0
81048,0
32823,0
2529,0
94406,0
86186,1
60892,0
8855,0
39620,0
42701,0
19308,0
78880,0
41459,0
41650,0
90635,0
74619,0
41171,0
97491,0
71181,0
21695,0
83238,0
76765,0
2600,0
48011,0
97424,1
94957,0
86035,0
13792,0
55560,1
29557,1
67791,0
60876,1
96418,0
10912,0
87879,0
92544,0
57385,0
13086,0
75946,0
6324,1
40326,1
76916,0
59385,0
80861,0
41037,0
63273,0
67646,0
56032,0
2854,0
9708,1
61924,0
66055,0
42691,0
79779,0
63795,0
49025,0
86036,0
85912,0
9049,0
23723,0
32448,0
63034,0
22199,1
55475,0
36796,1
12498,0
53362,0
71922,0
444,0
91439,0
31147,0
18254,0
67122,0
59105,0
85723,0
31382,0
33450,0
47689,0
85876,0
100072,0
20203,0
28404,0
8456,0
1232,0
35251,0
63732,0
97246,0
24847,0
54430,0
98664,0
5737,0
57075,0
87104,0
41443,0
57010,0
21625,0
39152,0
10074,0
10428,0
56854,0
50756,1
38639,0
2471,0
69247,0
25458,0
33096,0
67283,0
97584,0
40540,1
88745,1
37498,1
18200,1
58784,0
85802,0
41993,0
93530,1
21550,1
24939,1
7222,0
10457,0
22979,0
34717,0
71416,0
59593,0
13390,0
87270,1
49739,1
73667,0
55534,0
100210,1
51764,0
79362,0
16564,1
8446,0
40277,0
4435,0
35250,1
71253,0
61702,0
67125,0
45938,1
3300,0
93005,0
13558,0
37558,0
37471,0
75591,1
87320,0
93226,0
85647,0
1693,0
47014,0
74801,0
5329,0
38501,0
60416,0
96761,0
7827,0
57495,0
6479,0
77257,0
21286,0
100750,0
81198,0
43266,0
74489,0
29794,0
8899,0
14181,0
24882,0
86914,0
80704,0
2284,0
85709,0
86347,0
50160,0
48811,0
65509,0
90073,0
96867,0
20455,0
57982,0
96098,0
63696,0
86988,0
77308,0
41272,0
98870,0
78180,1
84733,1
51920,0
44121,0
53710,0
35706,1
18771,0
34976,0
92333,0
37259,0
41725,0
2947,1
76465,0
72005,0
7119,0
100530,0
68153,1
24353,0
39074,0
58401,0
20040,0
33851,0
65070,0
40946,0
24626,0
50906,0
69418,0
97679,0
43943,0
1418,1
32308,0
50379,0
47540,1
26347,0
13314,0
27934,0
93399,0
28526,0
23432,0
65806,1
41165,0
34405,0
2294,0
9061,0
33940,0
97712,0
47136,0
66220,0
45064,0
12266,1
53210,1
35115,0
11883,1
77940,1
56195,0
96706,0
23215,0
20884,0
60119,0
26104,0
43036,0
27370,1
12167,0
76634,0
92615,0
74826,0
73809,1
18161,1
4026,0
67077,0
40218,0
66384,0
66221,0
89391,0
35741,0
91527,0
8119,0
60724,0
97044,0
37914,1
41122,0
27644,0
15619,0
15961,0
39119,0
25708,0
20296,0
101284,0
58901,0
37211,0
35337,0
26997,0
99448,0
6719,0
10088,0
69905,0
76350,0
38390,0
78591,0
57674,0
63218,0
18452,0
55211,0
95751,0
4766,0
19896,0
3081,0
84560,0
92942,1
33588,0
45329,0
33526,0
58038,0
23852,0
75719,0
39489,0
22687,0
18658,0
6751,1
34150,0
93500,0
88329,1
86826,0
21087,0
14548,0
101271,0
32075,0
44872,1
99381,0
14303,0
98344,0
1544,0
93620,0
99898,0
32182,0
37174,0
80879,1
41748,0
76149,0
97538,0
14357,0
7728,1
41266,0
10487,0
83293,0
38411,0
41791,0
9477,0
43498,0
58034,0
70618,0
12391,0
13340,0
45738,0
73178,1
24541,0
86747,0
77305,0
64788,0
28380,0
61694,1
93963,0
33582,1
6398,1
18422,0
17337,0
66653,0
37543,0
95274,0
15794,0
89849,0
18792,0
43600,0
69881,0
15755,0
88294,0
34900,0
95124,0
53010,0
35765,0
80864,0
98526,0
15535,1
16293,1
2275,0
98339,0
37298,0
28019,1
23878,0
37657,0
60402,0
28025,0
23915,0
49339,0
75830,0
96830,0
7128,0
97572,1
22401,0
58018,0
4239,0
62891,0
73591,0
35089,0
4575,0
39588,0
92301,0
63693,0
4722,0
20959,0
72656,0
53263,0
53768,0
56577,0
32959,0
79166,1
3098,0
49278,0
56090,0
99094,1
27857,0
55215,1
30778,0
92151,0
17744,0
6574,0
79583,0
34856,0
67424,0
86825,0
28618,1
15921,0
65279,0
88645,0
99824,0
75757,0
28866,0
18248,0
32217,0
71413,0
85404,0
49249,0
63535,0
98386,0
55220,0
63318,0
61064,0
53236,0
29926,0
92324,0
63544,0
100151,0
81328,0
51405,0
39215,0
65751,0
53806,0
14656,0
58695,0
30688,1
70240,0
43618,0
15114,0
14302,0
61925,0
59721,0
38459,0
71858,0
28912,0
64729,0
27556,0
55989,1
17098,0
64138,0
40142,0
87712,0
29465,0
2797,0
3183,0
13331,0
1641,0
48998,0
60132,0
31923,0
55636,0
18532,1
11200,0
52566,0
13584,0
660,1
31803,0
88108,0
89140,0
91812,0
15769,0
50830,0
50374,0
30279,0
66179,0
5185,0
56378,1
79437,1
8479,0
48552,0
45145,1
5128,0
21155,0
77275,0
9857,0
10422,0
58193,0
87418,0
63556,0
99896,1
95541,0
49320,0
49746,0
86444,1
58750,0
38795,0
92511,0
78594,1
84663,0
72345,0
86712,0
54354,0
66649,0
19483,0
10650,0
54285,1
5282,0
12734,1
57643,0
19849,0
26573,0
21320,0
31172,0
55175,0
67579,0
55111,0
47353,0
64686,0
27563,0
87340,0
2967,0
94833,0
86079,0
19600,0
15534,0
26396,0
62669,0
33245,0
76981,0
14438,1
26582,1
94356,0
42574,1
29686,0
14592,1
61052,0
16093,0
12013,0
95512,0
32761,0
83866,0
44594,1
30013,0
37877,0
6950,0
15561,0
55143,1
28846,1
63627,1
17209,0
69459,0
74374,0
75136,0
27081,0
53520,0
61109,0
90202,0
12289,0
54131,0
20891,0
95821,0
36993,0
60320,0
20407,0
15432,0
78176,0
66803,0
21752,0
49753,0
89062,0
24539,0
43457,0
35140,1
77390,0
72877,0
59714,0
66198,0
23686,0
26515,0
31540,0
2914,0
73053,0
88862,0
18718,0
19556,0
15302,0
62674,1
53529,0
5177,1
16865,0
54593,0
17694,0
28313,0
54079,0
11046,1
42328,1
23733,0
67363,0
77844,0
61664,0
56129,0
54839,0
66917,0
6583,0
87675,0
15144,0
65386,0
25093,0
6535,1
7270,0
84061,1
36980,0
1051,0
67142,0
79528,0
82389,0
84646,1
25877,0
43332,0
74804,0
85846,0
31664,0
99500,0
45230,0
27256,0
77848,0
34500,0
73055,0
83400,1
91979,0
27018,0
6758,0
51623,0
40352,0
62726,0
13483,0
50946,0
8205,0
86342,0
2752,0
76603,1
4686,0
67233,0
9198,0
55047,0
81370,0
24964,0
74264,0
29394,0
99082,0
87388,0
83938,1
9420,0
45562,0
85036,0
83078,1
71547,0
2539,0
87005,0
1633,0
6816,0
54667,1
4900,0
19322,0
30161,0
72648,0
81676,0
51806,0
47890,0
3015,0
38730,0
38812,0
90558,0
3539,0
42844,0
37164,0
87754,0
32192,0
50880,1
90853,0
13748,1
83652,0
8511,0
47137,0
14448,0
88479,0
58098,0
77592,0
20957,0
17789,0
21329,0
31195,0
42133,0
24311,0
100349,1
4453,0
100826,1
34604,0
57044,0
53696,0
32578,0
5985,0
59585,1
100595,0
80080,0
29760,0
37664,0
16801,0
4461,0
63208,0
72946,0
97548,0
80435,0
57190,0
71588,0
86731,0
22100,0
4665,0
18592,0
65316,0
58318,0
24083,0
88286,0
22583,0
7340,0
55145,0
56597,1
49226,0
58932,0
52627,0
100429,0
100336,1
78656,0
13218,0
6091,0
101459,1
15145,0
72666,0
39340,0
75095,0
72245,1
66867,0
46542,0
13139,0
6271,0
54321,0
22344,0
39763,1
70688,0
14165,0
87878,0
17146,0
36283,0
20660,0
4003,0
75975,0
80679,0
63982,0
30055,0
60936,1
85415,1
70850,0
59269,0
41756,0
61283,0
94947,0
30424,0
63410,0
11024,1
8548,0
6602,0
58422,0
24034,0
46983,0
40803,0
82649,0
8927,0
80634,0
50325,0
89818,0
76582,0
13199,0
36639,0
37050,0
7450,1
3396,0
14565,0
81109,0
18899,0
75761,0
1129,0
46069,0
25356,0
85122,0
37946,0
21007,0
86871,0
61226,1
51940,0
66161,1
28991,0
15062,0
6992,0
55889,0
81543,0
59683,0
2448,0
37113,0
503,0
9208,0
27196,0
66476,0
17314,1
82647,0
30997,0
44216,0
77502,0
25178,0
15937,0
23245,0
40535,0
96975,0
46917,0
8737,0
75369,0
57800,0
81795,0
16375,0
92641,0
68418,0
58426,0
57526,0
73136,0
75370,0
61991,0
89292,0
7073,0
21893,0
84790,0
31547,0
7832,0
4594,0
81192,0
31835,0
78678,1
9337,0
3884,0
41757,0
34457,0
66297,0
34436,0
27040,0
14098,0
52965,0
64648,1
69348,1
82155,0
99221,0
30786,1
38474,0
88725,0
57416,1
55946,0
28794,0
7454,0
84658,0
78950,0
51804,0
46279,0
62254,0
82593,0
66781,0
69817,0
18538,0
25111,1
26850,1
62953,0
64665,0
28344,1
99559,1
37837,1
30848,0
99772,0
17875,0
65141,0
35013,0
83156,0
51008,0
57599,0
13469,0
12730,0
76344,0
47376,0
23465,1
18383,0
47031,0
100002,0
78969,0
33537,0
57419,0
91292,1
82946,0
85708,0
61762,0
34399,0
90573,0
87559,1
99879,0
68049,0
100657,1
54922,0
81275,0
83404,0
37396,0
48181,0
11346,0
26954,0
101739,1
18404,0
100765,0
4865,0
39553,0
79948,0
85034,0
5321,0
29549,1
40214,1
75916,1
87048,0
35091,0
29934,0
72651,0
20121,0
63252,0
9488,0
9631,0
57157,0
25237,0
98894,0
39114,0
84006,0
20943,0
81069,0
8727,0
46157,0
20773,0
74807,0
84834,0
100991,1
70668,0
94271,0
87144,0
66348,0
95284,0
95844,0
45402,0
94426,0
76554,0
68051,1
30203,0
14997,0
12822,0
16021,0
17760,0
84777,0
87434,0
83377,0
50333,1
76341,1
14121,0
55349,0
10678,0
48931,0
20239,0
11045,1
20521,0
29739,0
22558,0
84121,1
25956,1
79693,0
94885,0
86009,0
20284,0
35721,0
87141,1
25856,0
26453,0
74338,0
36692,0
7000,0
70896,0
10219,0
31020,0
1775,0
24981,0
17815,0
39640,0
55462,0
87951,0
98555,0
88300,0
75418,0
36456,0
26325,0
89237,0
22549,0
69432,0
62970,0
94398,1
55651,0
28246,0
12712,0
91755,0
86087,0
89895,0
100841,0
12397,1
81212,0
17145,1
10784,0
21548,0
64165,0
38801,0
80149,0
12940,0
2751,0
34130,0
93091,0
20387,0
34824,0
38651,0
77427,0
17082,0
61531,1
50003,0
75715,0
32726,0
21060,0
53295,0
27481,0
79457,0
77694,1
36299,0
83995,0
76427,0
23368,0
1740,0
71606,0
82259,0
9050,0
18610,0
58443,0
53688,1
14440,0
87898,0
63345,0
82496,0
66814,0
80169,1
88381,1
58425,0
19758,0
63725,0
57640,0
90804,0
51586,1
7963,0
33165,0
38541,0
41090,0
59403,0
27586,0
77414,0
34948,0
10124,0
15051,0
49227,0
59885,0
6956,0
67033,0
71348,0
36550,1
58686,0
99461,0
35293,0
30381,0
70529,1
44633,0
42563,0
34903,0
35276,0
99277,0
82056,0
3946,0
64062,0
63469,0
10914,0
59663,0
87896,1
65025,0
47628,1
88535,0
32804,1
30521,0
2845,0
42035,0
66724,0
34004,1
22833,0
59491,0
67235,0
54122,1
29211,0
63077,0
86260,0
58789,1
95306,0
51936,0
91506,0
55044,0
75882,0
67082,1
68128,0
41076,0
90891,0
19857,0
91561,0
6595,0
53856,0
43759,0
56210,0
54375,0
100289,0
34023,0
19318,0
5922,0
25951,0
19338,0
47796,0
74172,0
43132,0
10313,0
73131,0
45930,0
53190,0
62575,0
58492,1
89956,0
28963,0
97258,0
79670,0
49259,0
39441,0
8452,0
46035,0
19927,0
88367,0
90536,0
50320,0
10876,0
85548,0
36424,0
3143,0
55190,0
17261,1
2180,1
85467,0
11884,0
39782,0
12634,0
63497,0
32371,0
80943,0
36356,0
80893,1
70674,0
87602,0
23817,0
33949,0
74436,1
8177,1
41080,0
54469,0
72948,0
69841,0
55881,0
84806,0
75426,1
47121,0
93454,0
5697,1
52671,0
90789,0
7157,0
73714,0
35676,0
36664,1
42937,0
50562,0
94395,1
98669,0
79809,0
54200,0
83717,0
27915,0
97113,0
8801,0
91913,0
89579,0
67822,0
40045,0
55883,1
92758,0
28068,1
82510,0
73017,0
29505,0
90717,0
3413,0
9654,0
96700,0
55971,0
65491,0
6638,0
47718,1
10651,0
93190,0
68244,0
31598,0
73518,1
33540,0
10283,0
45558,0
100442,0
32405,0
22989,0
28253,0
10624,0
10976,0
70442,1
35966,0
26773,1
96981,0
34285,0
40178,0
87517,0
100910,0
44424,0
29583,0
40361,1
75054,0
62546,0
96819,0
98136,0
26641,0
38092,0
73094,0
92732,0
99578,0
100347,0
40298,0
67631,0
67714,0
11344,0
59964,0
11846,1
14811,0
22461,1
75587,0
89030,0
38565,0
100224,0
86957,0
96687,0
28154,0
90917,0
90271,0
24874,0
54242,1
16283,0
29230,0
22230,1
83224,0
53387,0
92947,0
8120,0
47646,1
17464,0
7187,0
73795,0
2531,0
58267,0
93230,1
28591,0
89327,0
56034,1
1277,0
66732,0
23024,0
49347,1
13928,1
62868,0
74905,1
79261,0
4735,0
4031,0
96613,0
87126,0
71859,1
13017,0
95405,0
60500,0
19305,0
95095,0
15075,0
83539,0
99120,0
50580,0
31018,0
2877,0
65654,0
96953,0
83357,0
37314,0
38104,0
42001,1
3122,0
81479,0
19454,0
961,0
8551,0
58689,0
23807,0
83986,0
16987,0
89180,0
25124,0
42525,0
64417,0
83605,0
36422,0
7428,0
22920,0
67539,1
90904,0
24616,0
63902,0
20547,0
46997,0
19364,1
63217,0
29017,0
8006,0
27944,0
1314,0
46871,0
10788,0
33999,0
19473,1
57713,0
28776,0
64760,0
95121,0
47321,0
92640,0
33617,0
59368,0
12772,1
81670,0
4411,0
65525,0
53617,0
80888,0
31380,0
18927,0
47348,0
12252,0
13541,0
32349,0
18490,0
39485,0
87631,1
18612,0
27193,0
25762,0
85150,0
50789,1
20255,0
72564,0
36197,0
81516,1
94022,0
68109,0
65706,0
1773,1
26222,0
61526,0
16088,0
29406,0
36070,1
90154,0
11080,0
63854,0
2876,0
49704,0
6462,0
53322,0
43382,0
89671,0
61254,0
41709,1
340,0
90491,1
16722,0
13296,0
11836,0
35542,0
37249,1
47889,0
48869,0
55734,0
14731,0
75751,1
16671,1
53177,0
13451,1
12265,0
73071,0
59187,0
34200,0
7238,0
21099,0
100870,0
42455,0
66028,0
52490,1
76528,0
71535,0
8248,0
57577,0
64576,0
52367,0
29416,0
4243,0
16626,0
66702,1
11378,0
20376,0
98493,0
10527,0
5367,0
36666,0
9234,0
56357,0
87145,1
11975,0
86530,0
64167,0
71716,0
37171,0
56128,0
84182,1
6951,1
38499,0
51122,0
100693,0
19803,0
47751,0
40206,0
26092,0
25622,0
6156,1
42279,0
50996,0
15322,0
37469,0
55629,0
94244,0
72145,0
89375,0
95791,0
100789,0
36327,0
31386,1
19303,0
23893,0
46629,0
41388,0
19087,1
44013,0
38602,0
90548,0
72766,0
47887,0
28647,0
97063,0
39803,0
80913,1
26162,0
36522,1
44031,0
60064,0
15315,0
2633,0
22778,0
77528,0
55441,0
30234,1
15427,0
42271,0
58294,0
71080,0
21991,0
79069,0
10080,0
6850,0
37851,0
5071,0
9953,0
88544,0
61237,0
95798,0
42073,0
11112,1
64235,0
22416,0
95436,0
79425,0
94509,0
29802,0
7293,0
57851,1
49988,1
11144,0
98384,0
28581,0
94735,0
10037,0
27538,0
12472,0
48114,0
54864,0
51611,0
74532,0
12736,0
56101,0
25403,0
61178,0
58746,0
86400,0
59281,0
97176,0
10433,1
65881,0
81246,0
68183,0
80649,1
28330,0
39480,0
9491,0
100551,0
8431,0
3281,0
68527,1
83194,0
13144,0
49800,0
16284,0
51037,0
12626,0
84630,0
71255,0
79582,0
12526,0
65457,0
23593,0
3563,0
38932,0
87785,0
24717,0
39449,0
10230,0
73487,0
90043,0
32601,0
21443,0
10776,1
1697,0
91173,0
10611,1
81677,1
7090,1
79254,0
6474,0
56786,0
58576,0
12473,0
35973,0
12476,0
84673,0
16764,0
9878,0
87034,0
40329,0
6890,0
69583,1
32530,0
63590,0
97072,1
6536,0
78462,0
88805,0
21052,0
28437,1
12071,0
89529,0
81125,0
84729,0
29964,0
100474,0
34374,1
44396,0
70901,0
39493,0
79440,0
14184,0
96364,0
36904,1
64252,0
55245,0
23851,0
66741,0
55771,0
22698,0
58460,0
10003,0
91045,0
72336,0
27451,0
73171,0
64592,0
69622,1
45377,0
97398,0
5959,0
59501,0
63508,0
9916,0
6425,0
36876,0
33759,0
19399,0
63262,1
11574,1
90938,0
9515,0
35573,0
69427,1
35222,0
45204,0
64397,0
63866,0
34886,1
96525,1
26017,0
94303,0
63951,0
34970,0
64353,0
58774,0
54443,0
56790,0
77235,1
23384,1
52871,1
24225,0
7692,0
62663,0
96642,0
100088,0
88955,0
47284,0
86524,1
65186,0
49250,0
21032,0
37358,0
95266,0
51211,0
73386,0
86432,0
59932,0
50627,0
54960,0
75776,0
30163,0
29596,0
44241,0
94655,0
71401,0
81968,0
76023,0
51772,0
46307,1
31701,1
100509,0
22006,1
31569,0
99596,1
35164,0
7244,0
88163,0
79354,0
100719,0
47772,1
14655,0
68802,0
72748,1
100258,0
96823,0
68003,0
4697,1
7767,1
80784,0
7942,0
33762,0
35882,1
70877,0
57535,0
30034,0
58708,0
10757,0
43962,0
44561,0
100799,0
35469,0
28200,0
54891,1
70499,0
93410,0
10131,0
17604,0
45181,1
70975,0
88498,0
49683,0
24614,0
32932,0
27435,0
70377,0
46901,0
25083,1
90965,0
27825,0
59056,0
97940,0
73664,1
57098,0
96174,0
41996,0
53991,0
16330,0
10410,1
37737,0
21130,0
23706,0
34592,0
4557,0
100282,0
36860,0
62318,0
41323,0
9541,1
27080,0
99395,0
81409,0
25440,0
92286,0
88178,0
55382,0
31479,0
93244,0
87281,1
13599,0
88554,0
88656,0
14325,0
20973,0
78208,0
89604,0
77633,0
74899,0
68468,0
76434,1
67036,0
95501,0
2126,0
47920,1
45387,1
5992,0
47882,0
92543,0
54221,0
29680,0
55564,0
68457,0
64931,0
34131,0
37605,0
78481,0
35792,0
15450,0
28158,0
52843,0
61190,0
49775,0
3397,0
32321,0
68394,0
91374,0
37304,0
15452,0
48147,0
88084,0
92955,0
72221,0
57172,0
57929,0
48914,0
37329,0
79242,1
89810,0
30759,0
60806,0
70606,0
53655,0
13979,1
88533,0
84665,0
23114,0
20906,0
83750,0
55344,1
83148,0
49089,0
34785,0
25844,0
49362,0
98649,0
6021,0
96023,0
79680,0
66789,0
90505,0
16553,0
98014,0
40867,0
26399,0
26708,0
63048,0
31607,0
26228,0
55962,0
55990,1
37479,0
42254,0
4138,0
48551,0
52974,0
50203,0
94610,0
29469,0
28210,0
13754,0
79835,0
79589,0
96747,0
70180,0
69024,0
16309,0
82609,1
27674,0
71637,0
1706,0
31779,0
72850,1
59200,0
32754,0
30753,0
49194,0
45366,0
89626,0
25171,1
60750,0
38382,0
27468,0
61126,0
57939,0
35322,0
22935,0
58081,0
60689,0
5332,0
55056,0
76347,1
37866,1
65933,0
170,1
57359,0
44647,0
63960,1
96764,1
17386,0
56648,0
68761,0
42490,0
83904,0
87491,0
67864,0
18994,1
11993,0
6166,0
87289,0
40449,0
65307,0
97826,1
7228,0
78469,0
16932,0
77298,0
13420,0
59141,0
37577,0
25487,0
12852,0
88578,0
52951,0
34493,0
66301,0
80156,0
46758,0
85496,0
100562,1
79189,1
54168,0
57014,0
16165,0
51,0
96840,0
73132,0
70536,0
41758,0
59455,0
25789,0
67627,0
83001,0
73902,0
53691,0
77620,0
30665,1
26463,0
89056,0
67060,0
19324,0
70612,1
92043,1
1532,0
67048,0
30506,1
54765,0
17963,0
10121,0
77583,0
49117,1
45709,0
6838,1
13517,0
45655,0
41534,0
83029,0
20309,0
75829,0
29361,0
96860,0
54545,0
40040,0
60779,0
21479,0
94892,0
46407,0
39718,1
76662,0
1986,0
42968,0
86135,0
44491,0
32351,0
53812,0
78221,0
4562,0
11283,0
39790,0
71216,0
71727,0
89941,0
47546,0
14441,0
7697,0
73102,1
3145,0
84652,0
23105,0
24932,0
55425,1
51051,0
85944,0
39992,0
19570,0
15325,0
92146,1
22152,0
24012,0
2570,0
5732,0
61435,0
17260,0
15512,0
59755,0
92345,1
7515,0
91964,0
41842,0
29142,0
37213,0
6892,0
67785,0
78742,0
89473,0
91099,0
77947,0
4869,0
93324,0
29373,0
16777,0
17722,1
38939,0
47271,0
42359,0
37091,0
80876,0
23291,0
45586,0
15358,0
28266,0
72685,0
29275,1
49161,0
32528,0
11402,1
22412,0
95556,0
46034,1
15416,0
45555,0
51385,0
90850,0
100443,0
57334,0
55205,0
49810,0
54954,1
22132,0
19309,0
87525,0
33258,0
61983,0
3828,0
66567,0
19010,1
33887,0
85418,0
13596,0
91962,1
72493,0
1817,0
68961,1
22821,0
68923,0
46708,0
30330,0
29323,0
91130,0
56067,0
51383,0
90872,0
23583,0
36025,1
90143,0
40491,0
76037,0
44680,0
74406,0
87775,0
16364,0
84575,0
85393,0
44699,0
54963,0
66296,0
18362,0
26443,0
17814,0
29190,0
17315,0
9051,0
55347,1
16659,0
36284,0
90690,0
52743,0
86156,0
24097,0
71557,0
95413,0
53341,1
56085,0
71265,0
70198,0
99768,0
1951,0
70366,0
13019,0
33072,0
90874,1
89561,0
87484,1
83906,0
25605,0
88585,0
76152,0
19738,0
18343,0
35173,0
51095,1
35248,0
7855,0
90670,0
14432,0
86484,0
80875,0
23068,0
29006,0
30860,0
80088,0
42922,0
81898,0
6809,0
80327,0
54966,0
89766,0
77605,0
82545,0
33808,0
42399,0
16997,0
36229,1
